Matte Grade (% Cu in Matte),Slag Temperature (°C),Silica Flux Added (% SiO2 in Slag),Settling Time (Minutes),Copper Loss in Slag (% Cu)
20.863609317785354,1171.12855305697,25.711368533282467,56.593812656579715,0.8663023885143191
26.964358430414975,1176.4580479759336,44.90834790141855,69.84585435436257,0.5561665269308348
22.760158521305165,1224.755165910922,44.36982905366958,74.941583047211,0.4152922185787321
22.44372813913821,1212.8388174256822,36.25814215867342,62.518288586520214,0.5817749991828496
71.32763504066043,1287.226885160215,24.988561273228626,20.247659709296002,0.8460335849371736
62.219471562801424,1204.3590848674949,37.00570606078229,37.06140047955987,0.4220299191966976
48.45042974523951,1237.0882525417064,21.804960224479395,84.24669122608398,1.3574491328782499
25.87004963906009,1244.8396431879296,20.766312555145152,27.969248947508156,1.2968868434605016
49.49695250700994,1151.9641684882502,26.442072212780342,39.77336190700107,1.1297811441241863
48.408306246833945,1249.5306058025067,31.565573918482908,44.56615063553568,0.8651649477946547
30.392112194600912,1176.7053950304628,41.706812635209516,45.15239917555618,0.6561348981253977
46.03109895427838,1294.1605476204184,38.1792267441577,59.03516659956204,0.6907613647778035
43.91028406384241,1172.2994091629669,38.56766302999952,85.4460670195766,0.7393750152292494
56.951005883132986,1212.1936185590534,30.637333361201883,29.2554169466004,1.0995150236210303
58.10561905205863,1162.8024502117967,28.648374813674074,19.720110104073445,1.1558671855155804
22.718240586322672,1299.5311377768921,29.27596907461507,25.797639188794985,0.6108972950283205
42.47675687758827,1225.3292515496864,44.69123909340145,80.95399201674157,0.6598636817420472
57.55159494285418,1239.3077525980066,21.002729785312063,61.664865012416485,1.518652284089262
50.188175514805266,1160.0614716082641,41.675787403061214,32.87254313913281,0.9485442128384762
71.38939047129934,1262.4940705598767,34.46688521430983,75.27575511748938,0.4929157105128284
59.5216178971367,1181.485838964338,30.965385479739762,78.90959970907488,0.9817546518612815
29.77606562488578,1284.708143416107,38.13144151037841,77.72114709522225,0.5350829903183015
24.234124844025793,1180.770946072301,32.16672353561757,83.51412269116436,0.5469574037802154
58.54515669237894,1178.60315809955,41.83558095204151,30.179281613868927,0.920852395210094
21.59067863249731,1155.4824501772143,42.51754660028146,70.40335429970227,0.48434244272058424
55.1465348764078,1220.8100417664998,30.543023171836385,46.8431597819312,0.9775369623173141
76.41381448549745,1234.7261699893925,26.920694930876287,77.35988423120492,1.0625846134859689
54.52845067255274,1159.8562959142528,34.80875821483406,68.27925417292906,1.0344123812959376
43.29019557239131,1266.3291425042516,42.80908364041727,72.11579571997797,0.6610244127280103
58.59729310654119,1217.9933252122041,25.266554725141663,62.49294701448572,1.2426858693869667
47.495173429491,1228.658540399137,35.57416458908707,24.19430155757655,0.8065866016647173
52.7370073589561,1216.1144120407341,35.78900550231302,53.60215351175506,0.8633895134732261
76.48788852659152,1210.1144591312989,38.327825560382024,88.77357916196065,0.7769438602436719
43.16615826804646,1233.9460496962326,23.289192128181494,84.99104531976951,1.1385459415636991
77.67143382943485,1173.286036889607,37.895624117052215,13.453898863760934,1.1392055010348479
74.32103851736383,1177.2892195742907,42.72581301664103,23.18518525835497,0.7199754140753979
31.747468087357788,1279.2678431520276,24.492077721756047,20.538301876364955,0.9547082435134377
24.161678052509927,1291.917319320045,25.93858312309694,68.07839279882364,0.7698399848332629
26.0466800826456,1205.996397441963,44.28487735104099,75.4228263885556,0.4557613206713633
21.093309539092985,1190.611700971533,24.524423817737244,27.080909304853755,1.0142449949357848
25.6665776453557,1246.5999314858523,41.35962733423948,50.46821543614632,0.6225662106839233
60.98040640498141,1211.3101256647144,32.30694641120087,77.256242240896,0.33686104226040403
24.27131890761374,1153.8079533490518,26.180776860079426,68.62412358130004,0.7510184109569463
39.138537817625675,1173.4228896049285,41.768747531812785,53.378976439347866,0.7215156942734964
70.69251865816727,1257.3958343271097,31.132631375066637,57.22781523670183,0.5727555028267041
21.39631614414955,1248.8385912865226,32.87043384824226,50.6688437533024,0.6572591099403169
68.86810895533614,1154.0643988755226,28.98083423499414,33.803876105505644,0.5947680000269633
36.911286486403995,1183.2958242899424,34.823771285873185,55.20175942872129,0.7880184005545126
27.089889657299373,1184.6612194882107,24.08809681462557,65.11082416400725,1.0094428335575771
61.804229921849036,1250.7839115398092,29.77703841629402,79.86583326886462,0.3559590618601707
57.73657080679304,1152.9565806631547,44.23530805838219,60.903308318339846,1.011211892191636
72.64832081162318,1165.616287297686,26.45333581752819,70.88972296345264,0.7642552793008413
64.10426262823314,1269.9874128059785,36.4184166135323,22.80573079636584,0.4163131601044864
68.20885582309091,1176.78169930815,28.129751605617372,46.92459795358319,0.6109831878542018
36.922074354278394,1247.9119161777812,39.33682814216502,10.746529586167464,0.792009468714514
30.646372626783368,1185.727417157009,23.271841517958745,29.73430916172984,1.203631957944726
65.0368850984515,1164.9162089139018,44.24552612696362,68.11693720904039,0.3640893093542049
68.41008435603584,1186.4758286499182,31.34473853459098,89.34479610794908,0.4524805291608791
79.4303085200404,1258.340039778349,25.9012615836616,17.934247966977274,1.6193564916082397
44.757060614685585,1278.354470215943,21.837418683250316,42.11954526890306,1.3235824481402358
42.32108514756699,1274.5329796850488,24.24394762718852,74.00567749593276,1.0872332300186787
66.58477764451982,1209.5775294427683,32.99434871390044,26.32285077031191,0.5069644587684744
40.448212415181075,1250.2127704855968,28.425079410782157,54.4067959441829,0.8170289294783656
75.84543953621389,1180.747644312373,40.72208414706523,68.64570368237398,0.7892277672832424
71.5047651105807,1193.972159539152,30.772188091545146,59.278836020814325,0.6666736843645772
45.7396416425011,1284.450372778168,26.217856814690748,25.04197876923329,1.0232769472715797
65.05226406748984,1151.9502885266104,35.42862466510075,38.43076549485915,0.4374384832317509
65.27257244508094,1162.8262796281701,37.669430422136145,72.70334275883178,0.4654373542272045
26.187432130155955,1181.182938271904,24.176047697523746,54.33812113056133,0.9999248058295928
74.15317440077399,1153.979830581073,24.190480407207943,10.418369083433019,1.2016359769540237
50.315142346871426,1177.2153152634696,20.916785673338573,70.8792608022475,1.485839474918858
69.5874479664645,1237.456234145454,38.41005037664101,12.824908395219126,0.5865450215043173
39.20297606183671,1213.2136825888747,36.59511319054513,69.65870261849858,0.6239299543145439
73.73139370977202,1283.9007566615462,31.865771893745347,26.19844481321899,0.8284020592177448
43.35210072404979,1272.6165342607662,41.10426122422993,86.64587840955042,0.6608845699977067
20.6502590888179,1201.2726027546814,40.14175382375133,39.43526010416676,0.5743095254484527
74.32291858515582,1188.913515014694,34.6338591099188,36.15452930704633,0.7809703493481208
25.477200607168015,1206.9538612250901,41.70678201283147,21.911044026595576,0.6389107136071135
39.15881825542489,1238.5442413772212,25.146030250919207,34.44833723921719,1.0943322897184267
77.0037180230483,1190.2095461234314,22.7979904849432,80.13206094625605,1.452489553599725
77.03642881625336,1243.62233617737,26.74374028792474,89.70674701017978,1.0644435040629656
54.40627328739717,1211.411747828686,21.427171402232872,39.464762440547865,1.5433067503676041
57.91023273018796,1232.8070771277971,33.2792382000258,45.8888504763634,0.9534444131387483
46.90673131869919,1215.4189793702976,43.41514230737404,67.76567505621897,0.7176178009838471
37.592646301883875,1194.1698639312876,20.983588516712743,80.89566243720596,1.33309941281038
39.71987272219496,1292.2679960443236,23.052747850250668,57.44354673494273,1.1933992962222217
60.35110736462231,1264.540869123964,31.30497570708588,41.32205585422635,0.42612712223387295
65.1424717662608,1171.0169763649678,43.34687543819762,43.0097472678899,0.28204663325625917
67.4947426235509,1280.2701963846869,27.903902624418762,65.64945171974455,0.4731813124273792
67.37708856767324,1223.114679737427,32.680870217209815,10.257461088342295,0.5651904947903955
25.472366182921423,1284.1828340341137,21.0393214762598,59.56714699678726,1.167475755137909
49.66521828215489,1269.9782883920973,23.70858002405222,38.43944083530859,1.2368055221534286
23.453525600998656,1213.782025670385,44.665753073971175,73.53578650216674,0.514194368358657
52.97173293942413,1153.3703962480176,44.127967410901135,17.439251185850573,0.9799490507184304
46.49183008240262,1190.301603907742,20.12349952336024,57.05618135587124,1.5181927257611738
73.26225096549798,1231.24513219913,43.79529463558097,48.4778311908899,0.574702294066784
41.05490075312472,1245.021732973922,35.97799844538751,61.38604207241819,0.6822023526102166
27.02402098565635,1188.6831528149803,41.697957363000555,15.188287558637468,0.6163090961861105
28.57950092317015,1170.9034111109236,31.368496390846477,56.3987029942505,0.7021107952682843
65.69063790304833,1275.2395355198948,32.88990071448126,54.9187670367619,0.4246302342736092
57.09308379897566,1297.6603271055328,32.22116450642301,54.85280755329367,0.9213484736314566
26.067360567367416,1228.8535273454029,36.67160643865261,58.279013327716385,0.61007617983801
25.046408366899847,1175.7518928772456,23.49128136890782,64.11743497810897,1.0976014250947483
62.0581478875472,1190.8460989779053,20.74933974681695,74.39911997446158,1.0522539626464487
24.36578038185161,1152.75860148212,27.698248539779772,31.585657610257147,0.7849500255179345
69.31160355742136,1287.1448209840748,37.61701906841617,76.00395281440497,0.3715747369705015
62.374533629389774,1167.662662433521,25.04633630307371,49.86045458107629,0.7946537523822275
24.880926838513986,1236.4774713271381,36.835810833122935,16.164662330746495,0.6832960870237739
25.090262845111514,1191.1082831030808,44.24780115268176,14.684074339518336,0.6778376047446376
79.19837471007052,1233.126700377369,22.34751789473546,36.73906549568486,1.8655227925198241
42.45624774536722,1247.7130582527795,36.81505295562816,72.7917581689174,0.7178629129637878
42.23852882401346,1274.4612705560803,31.093755482614277,66.61447477927325,0.7886633706628986
68.76797403545015,1180.9631907640905,41.703556359437634,73.08919717379251,0.41021649272152366
76.83491464303152,1151.649374298772,24.428744736184647,51.38152451532875,1.3341011436723658
79.16006382937226,1170.5328445103212,37.315648805654114,45.21591983643924,1.322143073488804
65.2026911155365,1285.0027962772158,40.95288224120276,21.796202136502714,0.32723302743252886
42.57557513185495,1281.0835116343774,43.61535548685058,36.25542028874492,0.6476758790379863
25.010043001920124,1239.6119653255462,37.081200707241145,44.72154929391002,0.5841690377996795
66.6288149556462,1240.077529065048,32.42936910021068,17.08803437436938,0.4835021679793605
53.504254984148304,1249.7555011819384,35.44618100503035,27.6489562168969,0.902604583154633
45.453320554818575,1176.3056917935173,41.72262461196796,57.85802352509911,0.7058249849177884
74.38126310568416,1287.161791888744,34.26524366597074,68.85304913913518,0.6363827716742806
26.67184893836908,1212.815578733811,20.759676492420923,89.86780091143598,1.21344377383049
49.55750625745155,1207.4707792374247,43.273717387674445,84.64906650748462,0.6917821406289056
20.681218686045145,1227.8376557924257,37.23816877578903,61.40521596281532,0.5514458093768525
48.11963851964758,1157.0448950162584,36.912834644431165,43.69984426352576,0.9469659599909891
23.378196540910242,1174.9425053134119,25.39187880994293,60.894189176658614,0.8382440298585461
27.129074976084315,1260.7050424639556,36.47213675581643,72.85212944641856,0.5081544718317622
27.05157480662629,1162.419800188769,29.846610141353963,19.466895273870986,0.7784211515007925
58.95261812696381,1240.4728164199582,36.2808244260373,42.79239117570306,0.9012199371776362
64.7626927559254,1186.8023664521982,22.664825757699766,77.18418285084938,0.9322954347760977
55.00212590582958,1208.3943421062966,36.446132615075896,40.70663615464352,0.927618947466639
77.73035290847253,1193.304060515605,44.985343144266665,55.74978169817492,0.9677791164789225
42.49223477142225,1203.3509074697424,21.2053009715139,57.021548868975856,1.3270177932879483
37.14272517691164,1257.8568857776368,44.429354605532936,24.75810025069115,0.6864241573279921
72.11594769136761,1194.5682573434763,30.172699018071768,38.97883533218307,0.6393807878620834
33.41575031116716,1234.9606960445346,41.76883625843148,36.76090309935457,0.6505015432477331
77.79335236643668,1221.407560329865,39.559637101456836,12.095736682565184,1.1127734975736596
20.72926848138898,1249.5506748043972,34.1754065246667,11.93534111130842,0.6892134894413232
78.19272960245834,1290.5244608987136,38.46123023128317,76.53576349406188,0.9176004959578725
22.589594717034565,1259.8858145815375,41.962889032533695,31.845664797824995,0.39598454241059117
73.46858682188426,1182.2410567886136,30.103508041275823,51.44630129910524,0.7572768082210068
51.66206654517799,1154.6774702591927,28.175829039080966,33.898045887101844,1.12794222170183
79.57788776715802,1189.3396066449739,36.68983463908962,85.25433960922724,1.368803154178799
24.427793884123933,1239.2616896050383,40.19614854853147,30.7437407092619,0.590365052458598
53.231257064079244,1157.7138720226376,39.057128369415395,44.37254501911481,0.9146521893811745
78.15815213714595,1224.4549370801853,39.94534122146587,79.81842003876815,1.0458105453420838
51.38587065020893,1239.5264273375333,30.889582870323324,77.3546853433447,0.8098749403128727
57.763918288115754,1200.136583622544,40.445855404375536,24.888113427702187,0.9832568379184031
61.74492133907703,1265.6368305618732,23.00522638426521,74.21146478365684,0.7950853063419219
47.27246388606639,1165.9897379700658,33.61222744902124,46.65495093903141,0.9617914637450041
57.6534848050438,1161.2706672603713,20.14396651245304,48.637509766828416,1.8222732442519505
55.058858715386016,1259.2283134305405,28.114645747506756,20.6783977932755,1.0253236576051505
74.06948062945935,1224.3236974309298,29.161538371784946,16.44812110056997,0.8033026193091735
22.726782820487472,1253.2603594641605,29.904317290231383,68.23514455790121,0.5774208523426383
36.85779137553382,1215.224100790562,37.38668016724655,49.716892188423984,0.6458189115774652
77.02468904459352,1186.960304985866,29.713952531758643,44.948056209214364,1.0391008253871208
73.41582703345497,1272.86534765113,31.217340565563266,68.36065829219174,0.5936922228500683
47.33940516714277,1269.9123818453468,25.938603271858184,71.24103191928879,0.9639194425404863
57.207955868092206,1254.204470628164,29.3312947907335,22.712653413548285,1.025529978791946
36.64287097886796,1190.8217705844945,25.681740681578788,58.8180119582113,0.9689211118178053
31.28726958342568,1238.534600030363,21.829898094211092,20.828326582214842,1.3333305071582673
47.82190429639893,1204.146084541004,35.086214834534445,70.11000688232366,0.8229994852123167
41.20113368156317,1163.737310998995,36.70531996387541,62.55641250137116,0.7957177392478592
55.01936671105233,1287.5970363193364,35.48725865024036,86.52916968667664,0.7609065215383839
24.66407821789909,1170.5227946378443,31.58735109501431,15.516641308513694,0.7757233363480078
78.46368845996999,1292.5356030731205,29.494644504480746,14.564377692100345,1.2611046865232207
79.17264466877617,1216.9008659436934,41.583341239295635,32.57496597545601,1.231161609605075
